,Occupancy,WorkingHours,Delta Temperature,Delta Humidity,Delta Light,Delta CO2
7857,0,0,-1.8999999999999986,-1.5700000000000003,0.0,-200.5
4658,0,0,-1.9499999999999993,-1.5700000000000003,0.0,-195.5
4200,0,0,-1.8999999999999986,-1.5700000000000003,0.0,-188.5
9116,0,0,-1.8999999999999986,-1.5700000000000003,0.0,-195.0
1183,0,0,-1.8999999999999986,-1.5700000000000003,0.0,-194.83333333333297
4791,0,0,-1.8999999999999986,-1.5700000000000003,0.0,-203.0
9388,0,0,-1.8999999999999986,-1.5700000000000003,0.0,-203.5
4882,0,0,-1.8999999999999986,-1.5700000000000003,0.0,-201.5
3973,0,0,-1.8999999999999986,-1.5700000000000003,0.0,-197.83333333333297
9995,0,0,-1.8999999999999986,-1.5700000000000003,0.0,-193.5
7580,0,0,-2.0,-1.4600000000000009,0.0,-197.5
928,0,0,-2.0,-1.4600000000000009,0.0,-197.5
9332,0,0,-2.0,-1.4100000000000001,0.0,-199.5
2753,0,0,-2.0,-1.3599999999999994,0.0,-198.0
11394,0,0,-2.0,-1.3599999999999994,0.0,-196.5
5405,0,0,-2.0,-1.3599999999999994,0.0,-199.16666666666703
9497,0,0,-2.0,-1.3599999999999994,0.0,-199.5
7360,0,0,-2.0,-1.3599999999999994,0.0,-196.5
1849,0,0,-2.0,-1.3599999999999994,0.0,-193.5
2839,0,0,-2.0,-1.3599999999999994,0.0,-198.5
6988,0,0,-2.044999999999998,-1.3599999999999994,0.0,-196.5
122,0,0,-2.0299999999999976,-1.293333333333301,0.0,-199.16666666666703
215,0,0,-2.09,-1.3599999999999994,0.0,-189.5
49,0,0,-2.09,-1.3599999999999994,0.0,-196.5
3156,0,0,-2.09,-1.3599999999999994,0.0,-196.0
7737,0,0,-1.5899999999999999,-1.8800000000000026,0.0,-124.33000000000004
6396,0,0,-1.5,-1.8300000000000018,0.0,-115.83000000000004
7306,0,0,-1.5449999999999982,-1.7850000000000001,0.0,-120.83000000000004
7179,0,0,-1.5449999999999982,-1.7850000000000001,0.0,-117.83000000000004
6736,0,0,-1.5599999999999987,-1.8000000000000007,0.0,-115.16333333333301
4349,0,0,-1.5899999999999999,-1.8300000000000018,0.0,-113.83000000000004
6029,0,0,-1.5899999999999999,-1.8300000000000018,0.0,-104.83000000000004
3409,0,0,-1.5899999999999999,-1.8300000000000018,0.0,-108.33000000000004
3398,0,0,-1.5899999999999999,-1.9299999999999997,0.0,-110.83000000000004
5392,0,0,-1.5449999999999982,-1.8800000000000026,0.0,-116.33000000000004
10533,0,0,-1.5,-1.8300000000000018,0.0,-117.49666666666707
10803,0,0,-1.5,-1.8300000000000018,0.0,-111.33000000000004
634,0,0,-1.5,-1.9299999999999997,0.0,-120.16333333333301
8651,0,0,-1.5,-1.9299999999999997,0.0,-119.33000000000004
529,0,0,-1.4749999999999979,-1.9299999999999997,0.0,-113.33000000000004
9188,0,0,-1.5,-1.9299999999999997,0.0,-109.83000000000004
2472,0,0,-1.3999999999999986,-1.9299999999999997,0.0,-110.83000000000004
4377,0,0,-1.3999999999999986,-1.9299999999999997,0.0,-110.33000000000004
11213,0,0,-1.3999999999999986,-2.030000000000001,0.0,-110.83000000000004
5971,0,0,-1.3999999999999986,-1.9299999999999997,0.0,-115.83000000000004
8556,0,0,-1.3999999999999986,-1.9299999999999997,0.0,-113.83000000000004
715,0,0,-1.3999999999999986,-1.9299999999999997,0.0,-113.83000000000004
3290,0,0,-1.3999999999999986,-1.9299999999999997,0.0,-109.83000000000004
1114,0,0,-1.5,-1.9299999999999997,0.0,-110.83000000000004
10275,0,0,-1.3999999999999986,-1.8800000000000026,0.0,-112.83000000000004
11490,0,0,-1.5,-1.8300000000000018,0.0,-112.83000000000004
3988,0,0,-1.5,-1.8300000000000018,0.0,-115.83000000000004
11330,0,0,-1.5,-1.8300000000000018,0.0,-112.83000000000004
8385,0,0,-1.5,-1.8300000000000018,0.0,-114.83000000000004
7068,0,0,-1.5,-1.8300000000000018,0.0,-112.83000000000004
7372,0,0,-1.5,-1.8300000000000018,0.0,-110.83000000000004
214,0,0,-1.5,-1.8300000000000018,0.0,-108.83000000000004
8928,0,0,-1.5,-1.8300000000000018,0.0,-111.83000000000004
7552,0,0,-1.3999999999999986,-1.8300000000000018,0.0,-113.83000000000004
3916,0,0,-1.4499999999999993,-1.8300000000000018,0.0,-107.33000000000004
6075,0,0,-1.4499999999999993,-1.8800000000000026,0.0,-111.83000000000004
3528,0,0,-1.3999999999999986,-1.9299999999999997,0.0,-110.83000000000004
2671,0,0,-1.3999999999999986,-1.9299999999999997,0.0,-115.83000000000004
6140,0,0,-1.3999999999999986,-1.9299999999999997,0.0,-110.16333333333301
5575,0,0,-1.3999999999999986,-1.9299999999999997,0.0,-110.33000000000004
11672,0,0,-1.3999999999999986,-1.9299999999999997,0.0,-113.16333333333301
5432,0,0,-1.1099999999999994,-1.8999999999999986,0.0,-75.5
3480,0,0,-1.1099999999999994,-1.8999999999999986,0.0,-82.66666666666703
11072,0,0,-1.1099999999999994,-1.8999999999999986,0.0,-86.0
1423,0,0,-1.1099999999999994,-1.8999999999999986,0.0,-83.0
1540,0,0,-1.1099999999999994,-1.8999999999999986,0.0,-82.0
6046,0,0,-1.1099999999999994,-1.8999999999999986,0.0,-82.5
2268,0,0,-1.1099999999999994,-1.8999999999999986,0.0,-76.66666666666703
8604,0,0,-1.1099999999999994,-1.8999999999999986,0.0,-77.0
5617,0,0,-1.0733333333333022,-1.9333333333333016,0.0,-75.33333333333297
6546,0,0,-1.1099999999999994,-1.8999999999999986,0.0,-73.0
4604,0,0,-1.1099999999999994,-1.9499999999999993,0.0,-72.5
7296,0,0,-1.1099999999999994,-2.0,0.0,-80.0
4673,0,0,-1.1099999999999994,-2.0,0.0,-80.5
5086,0,0,-1.1099999999999994,-2.0,0.0,-80.0
2068,0,0,-1.1099999999999994,-2.0,0.0,-79.5
5551,0,0,-1.1099999999999994,-2.0,0.0,-77.66666666666703
13,0,0,-1.1099999999999994,-2.0,0.0,-76.33333333333297
7186,0,0,-1.1099999999999994,-2.0,0.0,-78.0
3595,0,0,-1.1099999999999994,-2.0,0.0,-80.0
11814,0,0,-1.1099999999999994,-2.0,0.0,-72.0
3507,0,0,-1.1099999999999994,-2.0,0.0,-68.0
9019,0,0,-1.1099999999999994,-2.0,0.0,-75.0
4219,0,0,-1.1099999999999994,-2.0,0.0,-72.0
3785,0,0,-1.1099999999999994,-2.1099999999999994,0.0,-75.0
4373,0,0,-1.1099999999999994,-2.1099999999999994,0.0,-83.0
1608,0,0,-1.1099999999999994,-2.1099999999999994,0.0,-75.5
7095,0,0,-1.1099999999999994,-2.1099999999999994,0.0,-73.5
947,0,0,-1.1099999999999994,-2.1099999999999994,0.0,-76.0
5887,0,0,-1.1099999999999994,-2.1099999999999994,0.0,-73.0
332,0,0,-1.1099999999999994,-2.1099999999999994,0.0,-72.5
11702,0,0,-1.1099999999999994,-2.1099999999999994,0.0,-71.5
6939,0,0,-1.1099999999999994,-2.0549999999999997,0.0,-70.0
11058,0,0,-1.1099999999999994,-2.1099999999999994,0.0,-68.0
11902,0,0,-1.1099999999999994,-2.1099999999999994,0.0,-68.0
7684,0,0,-1.1099999999999994,-2.1099999999999994,0.0,-64.0
5515,0,0,-1.1099999999999994,-2.1099999999999994,0.0,-70.0
5600,0,0,-1.1099999999999994,-2.1099999999999994,0.0,-68.0
8968,0,0,-1.0549999999999997,-2.0549999999999997,0.0,-75.5
6310,0,0,-1.1099999999999994,-2.1099999999999994,0.0,-73.0
8809,0,0,-1.0549999999999997,-2.0549999999999997,0.0,-71.0
1592,0,0,-1.0,-1.9699999999999989,0.0,-68.33333333333297
11152,0,0,-1.0,-1.9699999999999989,0.0,-65.0
6645,0,0,-1.0,-1.9149999999999991,0.0,-65.0
8523,0,0,-1.0,-1.9699999999999989,0.0,-68.0
2526,0,0,-0.9633333333333027,-1.8966666666666931,0.0,-66.33333333333297
2817,0,0,-0.9633333333333027,-1.9333333333333051,0.0,-74.0
5124,0,0,-1.0,-1.9699999999999989,0.0,-61.0
8173,0,0,-1.0,-1.9699999999999989,0.0,-56.5
2892,0,0,-0.9266666666666978,-1.8966666666666931,0.0,-60.0
10474,0,0,-1.0,-1.9699999999999989,0.0,-60.5
8909,0,0,-1.0,-1.9699999999999989,0.0,-62.0
6147,0,0,-0.8900000000000006,-1.8599999999999994,0.0,-67.5
9713,0,0,-0.8900000000000006,-1.8599999999999994,0.0,-66.0
3095,0,0,-0.8900000000000006,-1.759999999999998,0.0,-60.0
5189,0,0,-0.8900000000000006,-1.759999999999998,0.0,-56.5
9031,0,0,-1.0,-1.8599999999999994,0.0,-56.0
3446,0,0,-0.8900000000000006,-1.8599999999999994,0.0,-59.0
9130,0,0,-0.8900000000000006,-1.8350000000000009,0.0,-60.0
7530,0,0,-0.8900000000000006,-1.8099999999999987,0.0,-64.0
11555,0,0,-0.9266666666666978,-1.793333333333301,0.0,-61.0
10635,0,0,-0.8900000000000006,-1.759999999999998,0.0,-65.0
7377,0,0,-0.8900000000000006,-1.759999999999998,0.0,-64.0
10616,0,0,-0.9450000000000003,-1.8099999999999987,0.0,-62.0
5063,0,0,-0.8900000000000006,-1.759999999999998,0.0,-62.0
1409,0,0,-0.8900000000000006,-1.759999999999998,0.0,-63.33333333333297
6523,0,0,-0.9450000000000003,-1.8099999999999987,0.0,-64.0
10790,0,0,-0.8900000000000006,-1.759999999999998,0.0,-57.5
3896,0,0,-0.8900000000000006,-1.759999999999998,0.0,-53.0
11469,0,0,-0.8900000000000006,-1.759999999999998,0.0,-61.0
6025,0,0,-0.8900000000000006,-1.759999999999998,0.0,-64.0
3635,0,0,-0.8900000000000006,-1.759999999999998,0.0,-63.0
11274,0,0,-0.8900000000000006,-1.759999999999998,0.0,-61.0
7265,0,0,-0.8900000000000006,-1.759999999999998,0.0,-61.5
6646,0,0,-0.8900000000000006,-1.759999999999998,0.0,-64.0
7461,0,0,-0.8900000000000006,-1.759999999999998,0.0,-61.0
2849,0,0,-0.8900000000000006,-1.759999999999998,0.0,-57.0
11615,0,0,-0.8900000000000006,-1.759999999999998,0.0,-63.5
1164,0,0,-0.8900000000000006,-1.759999999999998,0.0,-62.5
6972,0,0,-0.8900000000000006,-1.759999999999998,0.0,-65.5
7797,0,0,-0.8900000000000006,-1.759999999999998,0.0,-66.5
6291,0,0,-0.8900000000000006,-1.759999999999998,0.0,-55.0
6932,0,0,-0.8900000000000006,-1.759999999999998,0.0,-59.5
8352,0,0,-0.8900000000000006,-1.759999999999998,0.0,-63.33333333333297
8900,0,0,-0.8900000000000006,-1.759999999999998,0.0,-63.5
2332,0,0,-0.8900000000000006,-1.759999999999998,0.0,-61.0
6948,0,0,-0.8900000000000006,-1.759999999999998,0.0,-62.0
8053,0,0,-0.7899999999999991,-1.0999999999999979,0.0,-64.0
3512,0,0,-0.6899999999999977,-1.0999999999999979,0.0,-60.5
457,0,0,-0.7899999999999991,-1.0999999999999979,0.0,-67.5
3297,0,0,-0.7899999999999991,-1.0,0.0,-64.83333333333297
11078,0,0,-0.7899999999999991,-1.0,0.0,-56.5
973,0,0,-0.7899999999999991,-1.0,0.0,-65.5
8841,0,0,-0.7899999999999991,-1.0500000000000007,0.0,-62.5
7644,0,0,-0.7899999999999991,-1.0,0.0,-60.5
4598,0,0,-0.7899999999999991,-1.0999999999999979,0.0,-60.5
3323,0,0,-0.7899999999999991,-1.0500000000000007,0.0,-68.5
194,0,0,-0.7899999999999991,-1.0,0.0,-61.5
8524,0,0,-0.7899999999999991,-1.0,0.0,-56.0
7159,0,0,-0.7899999999999991,-1.0,0.0,-55.5
9020,0,0,-0.7899999999999991,-1.0500000000000007,0.0,-57.5
1345,0,0,-0.7899999999999991,-1.0,0.0,-61.0
7532,0,0,-0.7899999999999991,-1.0,0.0,-59.5
11444,0,0,-0.7899999999999991,-1.0,0.0,-59.5
7768,0,0,-0.7899999999999991,-1.0,0.0,-57.5
11502,0,0,-0.7899999999999991,-1.0,0.0,-59.5
7632,0,0,-0.7899999999999991,-1.0,0.0,-64.16666666666703
8824,0,0,-0.7899999999999991,-1.0,0.0,-67.5
10364,0,0,-0.7899999999999991,-1.0,0.0,-65.5
257,0,0,-0.7899999999999991,-1.0,0.0,-63.83333333333297
826,0,0,-0.7899999999999991,-1.0,0.0,-63.5
8078,0,0,-0.7899999999999991,-1.0,0.0,-64.5
8576,0,0,-0.7899999999999991,-1.0,0.0,-65.83333333333297
7047,0,0,-0.7899999999999991,-1.0,0.0,-58.5
5240,0,0,-0.7899999999999991,-1.0,0.0,-59.5
2524,0,0,-0.7899999999999991,-1.0,0.0,-64.5
11023,0,0,-0.7899999999999991,-0.9549999999999983,0.0,-60.5
355,0,0,-0.7899999999999991,-1.0,0.0,-59.5
1785,0,0,-0.7899999999999991,-0.9549999999999983,0.0,-57.5
10877,0,0,-0.7899999999999991,-0.9100000000000001,0.0,-57.0
4872,0,0,-0.7899999999999991,-0.9549999999999983,0.0,-60.0
9630,0,0,-0.7899999999999991,-0.9100000000000001,0.0,-57.5
10348,0,0,-0.7899999999999991,-0.9100000000000001,0.0,-57.5
9316,0,0,-0.7899999999999991,-0.9100000000000001,0.0,-63.5
11841,0,0,-0.7899999999999991,-0.9100000000000001,0.0,-67.5
6332,0,0,-0.7899999999999991,-0.9100000000000001,0.0,-63.16666666666703
9639,0,0,-0.7899999999999991,-0.9100000000000001,0.0,-55.0
11208,0,0,-0.7399999999999984,-1.3100000000000023,0.0,-59.0
1098,0,0,-0.7399999999999984,-1.3100000000000023,0.0,-55.0
2297,0,0,-0.7399999999999984,-1.4000000000000021,0.0,-57.0
11398,0,0,-0.7399999999999984,-1.4000000000000021,0.0,-57.0
762,0,0,-0.7399999999999984,-1.4000000000000021,0.0,-53.0
9283,0,0,-0.7399999999999984,-1.4000000000000021,0.0,-55.5
8069,0,0,-0.7399999999999984,-1.4000000000000021,0.0,-53.0
6154,0,0,-0.7399999999999984,-1.4000000000000021,0.0,-59.0
5792,0,0,-0.7399999999999984,-1.4000000000000021,0.0,-58.33333333333297
11431,0,0,-0.7399999999999984,-1.5,0.0,-54.0
10431,0,0,-0.7399999999999984,-1.5,0.0,-52.0
1696,0,0,-0.7399999999999984,-1.5,0.0,-53.66666666666703
607,0,0,-0.7399999999999984,-1.5,0.0,-50.33333333333297
2001,0,0,-0.7399999999999984,-1.5500000000000007,0.0,-60.0
4713,0,0,-0.7766666666666957,-1.6033333333333069,0.0,-57.66666666666703
8453,0,0,-0.7399999999999984,-1.6000000000000014,0.0,-53.5
2113,0,0,-0.7399999999999984,-1.6000000000000014,0.0,-51.0
11180,0,0,-0.7399999999999984,-1.6733333333333071,0.0,-54.66666666666703
11635,0,0,-0.7399999999999984,-1.7100000000000009,0.0,-55.0
5847,0,0,-0.7399999999999984,-1.7100000000000009,0.0,-57.5
7137,0,0,-0.7399999999999984,-1.8100000000000023,0.0,-59.0
962,0,0,-0.7399999999999984,-1.8100000000000023,0.0,-56.0
5234,0,0,-0.7399999999999984,-1.9000000000000021,0.0,-47.0
10098,0,0,-0.7399999999999984,-1.9000000000000021,0.0,-48.33333333333297
10716,0,0,-0.7399999999999984,-1.9000000000000021,0.0,-53.33333333333297
8026,0,0,-0.7399999999999984,-1.9000000000000021,0.0,-53.0
8424,0,0,-0.7399999999999984,-1.9000000000000021,0.0,-46.0
8185,0,0,-0.7399999999999984,-1.9000000000000021,0.0,-53.0
6184,0,0,-0.7399999999999984,-2.0,0.0,-58.0
6895,0,0,-0.7399999999999984,-2.0,0.0,-52.0
7842,0,0,-0.7399999999999984,-2.0,0.0,-46.5
5844,0,0,-0.7399999999999984,-2.0,0.0,-45.0
1445,0,0,-0.7399999999999984,-2.1000000000000014,0.0,-50.0
8622,0,0,-0.7399999999999984,-2.0,0.0,-50.0
4114,0,0,-0.7399999999999984,-2.0,0.0,-47.0
8830,0,0,-0.6999999999999993,-1.8999999999999986,0.0,-46.420000000000016
9918,0,0,-0.6999999999999993,-2.0,0.0,-47.420000000000016
1254,0,0,-0.6999999999999993,-2.0,0.0,-50.420000000000016
8281,0,0,-0.6999999999999993,-1.8999999999999986,0.0,-45.420000000000016
4471,0,0,-0.6999999999999993,-2.0,0.0,-48.920000000000016
8021,0,0,-0.6999999999999993,-1.9666666666666934,0.0,-46.420000000000016
6159,0,0,-0.6999999999999993,-1.9499999999999993,0.0,-48.920000000000016
822,0,0,-0.6999999999999993,-1.9666666666666934,0.0,-50.75333333333299
7102,0,0,-0.6999999999999993,-2.0,0.0,-49.420000000000016
630,0,0,-0.6999999999999993,-2.0,0.0,-44.420000000000016
6375,0,0,-0.6999999999999993,-2.0,0.0,-47.420000000000016
112,0,0,-0.6999999999999993,-2.0,0.0,-43.420000000000016
380,0,0,-0.6999999999999993,-2.0549999999999997,0.0,-48.920000000000016
72,0,0,-0.6999999999999993,-2.1099999999999994,0.0,-46.420000000000016
2809,0,0,-0.6999999999999993,-2.1099999999999994,0.0,-53.420000000000016
2762,0,0,-0.6999999999999993,-2.1099999999999994,0.0,-40.920000000000016
917,0,0,-0.6999999999999993,-2.1099999999999994,0.0,-47.420000000000016
266,0,0,-0.6999999999999993,-2.1099999999999994,0.0,-48.420000000000016
11686,0,0,-0.7733333333333015,-2.1099999999999994,0.0,-45.420000000000016
3615,0,0,-0.754999999999999,-2.1099999999999994,0.0,-42.420000000000016
3094,0,0,-0.8099999999999987,-2.210000000000001,0.0,-42.420000000000016
161,0,0,-0.754999999999999,-2.1099999999999994,0.0,-42.920000000000016
10038,0,0,-0.8099999999999987,-2.16,0.0,-41.920000000000016
7711,0,0,-0.8099999999999987,-2.210000000000001,0.0,-41.420000000000016
4311,0,0,-0.8099999999999987,-2.210000000000001,0.0,-37.08666666666704
10003,0,0,-0.8099999999999987,-2.210000000000001,0.0,-38.420000000000016
4780,0,0,-0.8099999999999987,-2.210000000000001,0.0,-46.420000000000016
3213,0,0,-0.8099999999999987,-2.210000000000001,0.0,-43.420000000000016
11708,0,0,-0.8099999999999987,-2.210000000000001,0.0,-47.420000000000016
8896,0,0,-0.8099999999999987,-2.1766666666666943,0.0,-45.75333333333299
11923,0,0,-0.8099999999999987,-2.210000000000001,0.0,-43.420000000000016
7596,0,0,-0.8099999999999987,-2.1766666666666943,0.0,-44.08666666666704
2511,0,0,-0.8099999999999987,-2.1099999999999994,0.0,-44.420000000000016
10080,0,0,-0.8099999999999987,-2.1099999999999994,0.0,-44.420000000000016
4907,0,0,-0.8099999999999987,-2.1099999999999994,0.0,-45.420000000000016
1056,0,0,-0.8099999999999987,-2.1099999999999994,0.0,-45.75333333333299
10896,0,0,-0.8999999999999986,-0.7100000000000009,0.0,-39.75
10378,0,0,-0.8999999999999986,-0.6000000000000014,0.0,-39.75
3322,0,0,-0.8999999999999986,-0.7100000000000009,0.0,-38.25
4517,0,0,-0.8999999999999986,-0.6000000000000014,0.0,-36.25
2279,0,0,-0.8999999999999986,-0.6000000000000014,0.0,-39.25
86,0,0,-0.8999999999999986,-0.6000000000000014,0.0,-41.25
10243,0,0,-0.8999999999999986,-0.5,0.0,-45.25
7666,0,0,-0.8999999999999986,-0.5,0.0,-41.75
8593,0,0,-0.8999999999999986,-0.5,0.0,-43.25
11487,0,0,-0.8999999999999986,-0.5,0.0,-34.75
10461,0,0,-0.8999999999999986,-0.5,0.0,-33.75
2591,0,0,-0.8449999999999989,-0.40000000000000213,0.0,-43.75
2169,0,0,-0.8999999999999986,-0.40000000000000213,0.0,-43.75
8727,0,0,-0.8266666666666964,-0.370000000000001,0.0,-39.91666666666703
9593,0,0,-0.7899999999999991,-0.3100000000000023,0.0,-38.25
11939,0,0,-0.8999999999999986,-0.40000000000000213,0.0,-38.25
10677,0,0,-0.8999999999999986,-0.40000000000000213,0.0,-42.25
4210,0,0,-0.7899999999999991,-0.3100000000000023,0.0,-37.25
10467,0,0,-0.8999999999999986,-0.40000000000000213,0.0,-35.75
3103,0,0,-0.8449999999999989,-0.40000000000000213,0.0,-35.25
313,0,0,-0.7899999999999991,-0.3100000000000023,0.0,-43.25
9909,0,0,-0.8266666666666964,-0.33999999999999986,0.0,-45.58333333333297
1995,0,0,-0.8449999999999989,-0.3550000000000004,0.0,-38.25
8151,0,0,-0.7899999999999991,-0.3100000000000023,0.0,-38.25
10986,0,0,-0.8449999999999989,-0.3550000000000004,0.0,-39.25
3468,0,0,-0.8999999999999986,-0.40000000000000213,0.0,-40.25
8297,0,0,-0.8999999999999986,-0.40000000000000213,0.0,-41.25
3558,0,0,-0.8999999999999986,-0.40000000000000213,0.0,-43.25
11967,0,0,-0.8999999999999986,-0.40000000000000213,0.0,-36.75
1628,0,0,-0.8999999999999986,-0.40000000000000213,0.0,-39.25
6234,0,0,-0.8999999999999986,-0.40000000000000213,0.0,-39.91666666666703
4612,0,0,-0.8999999999999986,-0.40000000000000213,0.0,-39.25
1910,0,0,-0.8999999999999986,-0.40000000000000213,0.0,-36.25
10463,0,0,-0.9499999999999993,-0.40000000000000213,0.0,-39.75
11196,0,0,-0.8999999999999986,-0.40000000000000213,0.0,-43.58333333333297
11919,0,0,-1.0,-0.40000000000000213,0.0,-38.25
3457,0,0,-0.8999999999999986,-0.40000000000000213,0.0,-45.25
1292,0,0,-0.8999999999999986,-0.4333333333333016,0.0,-34.25
8528,0,0,-0.8999999999999986,-0.5,0.0,-37.25
5681,0,0,-0.8999999999999986,0.10000000000000142,0.0,-38.0
4824,0,0,-0.8999999999999986,0.10000000000000142,0.0,-40.5
908,0,0,-0.8999999999999986,0.10000000000000142,0.0,-41.0
5828,0,0,-0.8999999999999986,0.03333333333330657,0.0,-40.83333333333297
10963,0,0,-0.8999999999999986,0.05000000000000071,0.0,-41.0
11341,0,0,-0.8999999999999986,0.0,0.0,-38.0
3283,0,0,-0.8449999999999989,-0.004999999999999005,0.0,-35.5
6999,0,0,-0.8999999999999986,-0.10999999999999943,0.0,-33.5
1857,0,0,-0.8999999999999986,-0.10999999999999943,0.0,-42.0
11849,0,0,-0.8999999999999986,-0.10999999999999943,0.0,-36.5
11449,0,0,-0.8999999999999986,-0.10999999999999943,0.0,-38.5
9222,0,0,-0.8999999999999986,-0.10999999999999943,0.0,-34.5
11217,0,0,-0.8999999999999986,-0.16000000000000014,0.0,-32.5
1831,0,0,-0.8999999999999986,-0.10999999999999943,0.0,-31.5
6959,0,0,-0.8999999999999986,-0.18499999999999872,0.0,-38.5
11534,0,0,-0.8999999999999986,-0.21000000000000085,0.0,-36.5
8629,0,0,-0.8999999999999986,-0.21000000000000085,0.0,-34.5
9896,0,0,-0.8999999999999986,-0.254999999999999,0.0,-33.0
2063,0,0,-0.8999999999999986,-0.254999999999999,0.0,-33.5
239,0,0,-0.8999999999999986,-0.3000000000000007,0.0,-33.5
4257,0,0,-0.8999999999999986,-0.3000000000000007,0.0,-33.5
8304,0,0,-0.8999999999999986,-0.3000000000000007,0.0,-34.5
11888,0,0,-0.8999999999999986,-0.3000000000000007,0.0,-37.5
2750,0,0,-0.8999999999999986,-0.3000000000000007,0.0,-35.5
2831,0,0,-0.8999999999999986,-0.3000000000000007,0.0,-36.5
3524,0,0,-0.8999999999999986,-0.3000000000000007,0.0,-35.16666666666703
8984,0,0,-0.8999999999999986,-0.3000000000000007,0.0,-34.5
6813,0,0,-0.8999999999999986,-0.3000000000000007,0.0,-34.0
1253,0,0,-0.8999999999999986,-0.3000000000000007,0.0,-35.5
9783,0,0,-0.8999999999999986,-0.3000000000000007,0.0,-37.5
7823,0,0,-0.8999999999999986,-0.3500000000000014,0.0,-33.5
7356,0,0,-0.8999999999999986,-0.3000000000000007,0.0,-31.5
1385,0,0,-0.8999999999999986,-0.3500000000000014,0.0,-35.0
6514,0,0,-0.8999999999999986,-0.3000000000000007,0.0,-35.0
6430,0,0,-0.8999999999999986,-0.3500000000000014,0.0,-37.5
2187,0,0,-0.8999999999999986,-0.3333333333333002,0.0,-34.16666666666703
2248,0,0,-0.8999999999999986,-0.3999999999999986,0.0,-33.5
4701,0,0,-0.8266666666666964,-0.3333333333333002,0.0,-37.83333333333297
4904,0,0,-0.8449999999999989,-0.3500000000000014,0.0,-41.5
11178,0,0,-0.8999999999999986,-0.3999999999999986,0.0,-38.0
1717,0,0,-0.7899999999999991,-0.3000000000000007,0.0,-33.5
8959,0,0,-0.7899999999999991,-0.3000000000000007,0.0,-32.5
1195,0,0,-0.8633333333333013,-0.3666666666666991,0.0,-29.833333333332973
